region,tech,step,year,SupplyCurve
24,3,2,2023,1.02
24,3,3,2023,1.02
7,3,1,2023,0.46
7,3,2,2023,0.46
7,3,3,2023,0.46
10,3,1,2023,1.87
10,3,2,2023,1.87
10,3,3,2023,1.87
13,3,1,2023,0.83
13,3,2,2023,0.83
13,3,3,2023,0.83
2,3,1,2023,2.51
2,3,2,2023,2.51
2,3,3,2023,2.51
25,3,1,2023,0.48
25,3,2,2023,0.48
25,3,3,2023,0.48
4,3,1,2023,2.7
4,3,2,2023,2.7
4,3,3,2023,2.7
12,3,1,2023,2.47
12,3,2,2023,2.47
12,3,3,2023,2.47
3,3,1,2023,2.69
3,3,2,2023,2.69
3,3,3,2023,2.69
18,3,1,2023,1.59
18,3,2,2023,1.59
18,3,3,2023,1.59
11,3,1,2023,3.54
11,3,2,2023,3.54
11,3,3,2023,3.54
5,3,1,2023,1.29
5,3,2,2023,1.29
5,3,3,2023,1.29
19,3,1,2023,0.72
19,3,2,2023,0.72
19,3,3,2023,0.72
9,3,1,2023,0.05
9,3,2,2023,0.05
9,3,3,2023,0.05
8,3,1,2023,0.78
8,3,2,2023,0.78
8,3,3,2023,0.78
14,3,1,2023,2.54
14,3,2,2023,2.54
14,3,3,2023,2.54
1,3,1,2023,3.03
1,3,2,2023,3.03
1,3,3,2023,3.03
15,3,1,2024,4.19
15,3,2,2024,4.19
15,3,3,2024,4.19
16,3,1,2024,2.35
16,3,2,2024,2.35
16,3,3,2024,2.35
20,3,1,2024,1.92
20,3,2,2024,1.92
20,3,3,2024,1.92
6,3,1,2024,1.72
6,3,2,2024,1.72
6,3,3,2024,1.72
17,3,1,2024,1.41
17,3,2,2024,1.41
17,3,3,2024,1.41
21,3,1,2024,1.44
21,3,2,2024,1.44
21,3,3,2024,1.44
23,3,1,2024,0.39
23,3,2,2024,0.39
23,3,3,2024,0.39
22,3,1,2024,2.52
22,3,2,2024,2.52
22,3,3,2024,2.52
24,3,1,2024,1.02
24,3,2,2024,1.02
24,3,3,2024,1.02
7,3,1,2024,0.49
7,3,2,2024,0.49
7,3,3,2024,0.49
10,3,1,2024,1.83
10,3,2,2024,1.83
10,3,3,2024,1.83
13,3,1,2024,0.83
13,3,2,2024,0.83
13,3,3,2024,0.83
2,3,1,2024,2.55
2,3,2,2024,2.55
2,3,3,2024,2.55
25,3,1,2024,0.49
25,3,2,2024,0.49
25,3,3,2024,0.49
4,3,1,2024,2.7
4,3,2,2024,2.7
4,3,3,2024,2.7
12,3,1,2024,2.47
12,3,2,2024,2.47
12,3,3,2024,2.47
3,3,1,2024,2.72
3,3,2,2024,2.72
3,3,3,2024,2.72
18,3,1,2024,1.6
18,3,2,2024,1.6
18,3,3,2024,1.6
11,3,1,2024,3.54
11,3,2,2024,3.54
11,3,3,2024,3.54
5,3,1,2024,1.29
5,3,2,2024,1.29
5,3,3,2024,1.29
19,3,1,2024,0.92
19,3,2,2024,0.92
19,3,3,2024,0.92
9,3,1,2024,0.05
9,3,2,2024,0.05
9,3,3,2024,0.05
8,3,1,2024,0.79
8,3,2,2024,0.79
8,3,3,2024,0.79
14,3,1,2024,2.73
14,3,2,2024,2.73
14,3,3,2024,2.73
1,3,1,2024,3.17
1,3,2,2024,3.17
1,3,3,2024,3.17
15,3,1,2025,4.19
15,3,2,2025,4.19
15,3,3,2025,4.19
16,3,1,2025,2.35
16,3,2,2025,2.35
16,3,3,2025,2.35
20,3,1,2025,1.95
20,3,2,2025,1.95
20,3,3,2025,1.95
6,3,1,2025,1.72
6,3,2,2025,1.72
6,3,3,2025,1.72
17,3,1,2025,1.38
17,3,2,2025,1.38
17,3,3,2025,1.38
21,3,1,2025,1.44
21,3,2,2025,1.44
21,3,3,2025,1.44
23,3,1,2025,0.39
23,3,2,2025,0.39
23,3,3,2025,0.39
22,3,1,2025,2.52
22,3,2,2025,2.52
22,3,3,2025,2.52
24,3,1,2025,1.02
24,3,2,2025,1.02
24,3,3,2025,1.02
7,3,1,2025,0.49
7,3,2,2025,0.49
7,3,3,2025,0.49
10,3,1,2025,1.83
10,3,2,2025,1.83
10,3,3,2025,1.83
13,3,1,2025,0.83
13,3,2,2025,0.83
13,3,3,2025,0.83
2,3,1,2025,2.57
2,3,2,2025,2.57
2,3,3,2025,2.57
25,3,1,2025,0.49
25,3,2,2025,0.49
25,3,3,2025,0.49
4,3,1,2025,2.85
4,3,2,2025,2.85
4,3,3,2025,2.85
12,3,1,2025,2.47
12,3,2,2025,2.47
12,3,3,2025,2.47
3,3,1,2025,2.76
3,3,2,2025,2.76
3,3,3,2025,2.76
18,3,1,2025,1.6
18,3,2,2025,1.6
18,3,3,2025,1.6
11,3,1,2025,3.54
11,3,2,2025,3.54
11,3,3,2025,3.54
5,3,1,2025,1.29
5,3,2,2025,1.29
5,3,3,2025,1.29
19,3,1,2025,0.86
19,3,2,2025,0.86
19,3,3,2025,0.86
9,3,1,2025,0.05
9,3,2,2025,0.05
9,3,3,2025,0.05
8,3,1,2025,0.79
8,3,2,2025,0.79
8,3,3,2025,0.79
14,3,1,2025,2.76
14,3,2,2025,2.76
14,3,3,2025,2.76
1,3,1,2025,3.37
1,3,2,2025,3.37
1,3,3,2025,3.37
15,3,1,2026,4.19
15,3,2,2026,4.19
15,3,3,2026,4.19
16,3,1,2026,2.35
16,3,2,2026,2.35
16,3,3,2026,2.35
20,3,1,2026,1.95
20,3,2,2026,1.95
20,3,3,2026,1.95
6,3,1,2026,1.72
6,3,2,2026,1.72
6,3,3,2026,1.72
17,3,1,2026,1.38
17,3,2,2026,1.38
17,3,3,2026,1.38
21,3,1,2026,1.44
21,3,2,2026,1.44
21,3,3,2026,1.44
23,3,1,2026,0.39
23,3,2,2026,0.39
23,3,3,2026,0.39
22,3,1,2026,2.52
22,3,2,2026,2.52
22,3,3,2026,2.52
24,3,1,2026,0.96
24,3,2,2026,0.96
24,3,3,2026,0.96
7,3,1,2026,0.48
7,3,2,2026,0.48
7,3,3,2026,0.48
10,3,1,2026,1.83
10,3,2,2026,1.83
10,3,3,2026,1.83
13,3,1,2026,0.83
13,3,2,2026,0.83
13,3,3,2026,0.83
2,3,1,2026,2.57
2,3,2,2026,2.57
2,3,3,2026,2.57
25,3,1,2026,0.49
25,3,2,2026,0.49
25,3,3,2026,0.49
4,3,1,2026,2.85
4,3,2,2026,2.85
4,3,3,2026,2.85
12,3,1,2026,2.47
12,3,2,2026,2.47
12,3,3,2026,2.47
3,3,1,2026,2.66
3,3,2,2026,2.66
3,3,3,2026,2.66
18,3,1,2026,1.6
18,3,2,2026,1.6
18,3,3,2026,1.6
11,3,1,2026,3.54
11,3,2,2026,3.54
11,3,3,2026,3.54
5,3,1,2026,1.29
5,3,2,2026,1.29
5,3,3,2026,1.29
19,3,1,2026,0.86
19,3,2,2026,0.86
19,3,3,2026,0.86
9,3,1,2026,0.05
9,3,2,2026,0.05
9,3,3,2026,0.05
8,3,1,2026,0.79
8,3,2,2026,0.79
8,3,3,2026,0.79
14,3,1,2026,2.76
14,3,2,2026,2.76
14,3,3,2026,2.76
1,3,1,2026,3.37
1,3,2,2026,3.37
1,3,3,2026,3.37
15,3,1,2027,4.19
15,3,2,2027,4.19
15,3,3,2027,4.19
16,3,1,2027,2.35
16,3,2,2027,2.35
16,3,3,2027,2.35
20,3,1,2027,1.95
20,3,2,2027,1.95
20,3,3,2027,1.95
6,3,1,2027,1.72
6,3,2,2027,1.72
6,3,3,2027,1.72
17,3,1,2027,1.53
17,3,2,2027,1.53
17,3,3,2027,1.53
21,3,1,2027,1.44
21,3,2,2027,1.44
21,3,3,2027,1.44
23,3,1,2027,0.39
23,3,2,2027,0.39
23,3,3,2027,0.39
22,3,1,2027,2.5
22,3,2,2027,2.5
22,3,3,2027,2.5
24,3,1,2027,0.96
24,3,2,2027,0.96
24,3,3,2027,0.96
7,3,1,2027,0.48
7,3,2,2027,0.48
7,3,3,2027,0.48
10,3,1,2027,1.83
10,3,2,2027,1.83
10,3,3,2027,1.83
13,3,1,2027,0.83
13,3,2,2027,0.83
13,3,3,2027,0.83
2,3,1,2027,2.57
2,3,2,2027,2.57
2,3,3,2027,2.57
25,3,1,2027,0.49
25,3,2,2027,0.49
25,3,3,2027,0.49
4,3,1,2027,2.85
4,3,2,2027,2.85
4,3,3,2027,2.85
12,3,1,2027,2.47
12,3,2,2027,2.47
12,3,3,2027,2.47
3,3,1,2027,2.66
3,3,2,2027,2.66
3,3,3,2027,2.66
18,3,1,2027,1.6
18,3,2,2027,1.6
18,3,3,2027,1.6
11,3,1,2027,3.54
11,3,2,2027,3.54
11,3,3,2027,3.54
5,3,1,2027,1.29
5,3,2,2027,1.29
5,3,3,2027,1.29
19,3,1,2027,0.86
19,3,2,2027,0.86
19,3,3,2027,0.86
9,3,1,2027,0.05
9,3,2,2027,0.05
9,3,3,2027,0.05
8,3,1,2027,0.79
8,3,2,2027,0.79
8,3,3,2027,0.79
14,3,1,2027,2.76
14,3,2,2027,2.76
14,3,3,2027,2.76
1,3,1,2027,3.37
1,3,2,2027,3.37
1,3,3,2027,3.37
15,3,1,2028,4.19
15,3,2,2028,4.19
15,3,3,2028,4.19
16,3,1,2028,2.35
16,3,2,2028,2.35
16,3,3,2028,2.35
20,3,1,2028,1.95
20,3,2,2028,1.95
20,3,3,2028,1.95
6,3,1,2028,1.72
6,3,2,2028,1.72
6,3,3,2028,1.72
17,3,1,2028,1.53
17,3,2,2028,1.53
17,3,3,2028,1.53
21,3,1,2028,1.44
21,3,2,2028,1.44
21,3,3,2028,1.44
23,3,1,2028,0.39
23,3,2,2028,0.39
23,3,3,2028,0.39
22,3,1,2028,2.5
22,3,2,2028,2.5
22,3,3,2028,2.5
24,3,1,2028,0.96
24,3,2,2028,0.96
24,3,3,2028,0.96
7,3,1,2028,0.48
7,3,2,2028,0.48
7,3,3,2028,0.48
10,3,1,2028,1.83
10,3,2,2028,1.83
10,3,3,2028,1.83
13,3,1,2028,0.83
13,3,2,2028,0.83
13,3,3,2028,0.83
2,3,1,2028,2.57
2,3,2,2028,2.57
2,3,3,2028,2.57
25,3,1,2028,0.49
25,3,2,2028,0.49
25,3,3,2028,0.49
4,3,1,2028,2.85
4,3,2,2028,2.85
4,3,3,2028,2.85
12,3,1,2028,2.47
12,3,2,2028,2.47
12,3,3,2028,2.47
3,3,1,2028,2.66
3,3,2,2028,2.66
3,3,3,2028,2.66
18,3,1,2028,1.6
18,3,2,2028,1.6
18,3,3,2028,1.6
11,3,1,2028,3.54
11,3,2,2028,3.54
11,3,3,2028,3.54
5,3,1,2028,1.29
5,3,2,2028,1.29
5,3,3,2028,1.29
19,3,1,2028,0.86
19,3,2,2028,0.86
19,3,3,2028,0.86
9,3,1,2028,0.05
9,3,2,2028,0.05
9,3,3,2028,0.05
8,3,1,2028,0.79
8,3,2,2028,0.79
8,3,3,2028,0.79
14,3,1,2028,2.76
14,3,2,2028,2.76
14,3,3,2028,2.76
1,3,1,2028,3.37
1,3,2,2028,3.37
1,3,3,2028,3.37
15,3,1,2029,4.19
15,3,2,2029,4.19
15,3,3,2029,4.19
16,3,1,2029,2.35
16,3,2,2029,2.35
16,3,3,2029,2.35
20,3,1,2029,1.95
20,3,2,2029,1.95
20,3,3,2029,1.95
6,3,1,2029,1.72
6,3,2,2029,1.72
6,3,3,2029,1.72
17,3,1,2029,1.53
17,3,2,2029,1.53
17,3,3,2029,1.53
21,3,1,2029,1.44
21,3,2,2029,1.44
21,3,3,2029,1.44
23,3,1,2029,0.39
23,3,2,2029,0.39
23,3,3,2029,0.39
22,3,1,2029,2.5
22,3,2,2029,2.5
22,3,3,2029,2.5
24,3,1,2029,0.96
24,3,2,2029,0.96
24,3,3,2029,0.96
7,3,1,2029,0.48
7,3,2,2029,0.48
7,3,3,2029,0.48
10,3,1,2029,1.83
10,3,2,2029,1.83
10,3,3,2029,1.83
13,3,1,2029,0.83
13,3,2,2029,0.83
13,3,3,2029,0.83
2,3,1,2029,2.57
2,3,2,2029,2.57
2,3,3,2029,2.57
25,3,1,2029,0.49
25,3,2,2029,0.49
25,3,3,2029,0.49
4,3,1,2029,2.85
4,3,2,2029,2.85
4,3,3,2029,2.85
12,3,1,2029,2.47
12,3,2,2029,2.47
12,3,3,2029,2.47
3,3,1,2029,2.66
3,3,2,2029,2.66
3,3,3,2029,2.66
18,3,1,2029,1.6
18,3,2,2029,1.6
18,3,3,2029,1.6
11,3,1,2029,3.54
11,3,2,2029,3.54
11,3,3,2029,3.54
5,3,1,2029,1.29
5,3,2,2029,1.29
5,3,3,2029,1.29
19,3,1,2029,0.86
19,3,2,2029,0.86
19,3,3,2029,0.86
9,3,1,2029,0.05
9,3,2,2029,0.05
9,3,3,2029,0.05
8,3,1,2029,0.79
8,3,2,2029,0.79
8,3,3,2029,0.79
14,3,1,2029,2.76
14,3,2,2029,2.76
14,3,3,2029,2.76
1,3,1,2029,3.37
1,3,2,2029,3.37
1,3,3,2029,3.37
15,3,1,2030,4.19
15,3,2,2030,4.19
15,3,3,2030,4.19
16,3,1,2030,2.35
16,3,2,2030,2.35
16,3,3,2030,2.35
20,3,1,2030,1.93
20,3,2,2030,1.93
20,3,3,2030,1.93
6,3,1,2030,1.69
6,3,2,2030,1.69
6,3,3,2030,1.69
17,3,1,2030,1.5
17,3,2,2030,1.5
17,3,3,2030,1.5
21,3,1,2030,1.43
21,3,2,2030,1.43
21,3,3,2030,1.43
23,3,1,2030,0.39
23,3,2,2030,0.39
23,3,3,2030,0.39
22,3,1,2030,2.5
22,3,2,2030,2.5
22,3,3,2030,2.5
24,3,1,2030,0.96
24,3,2,2030,0.96
24,3,3,2030,0.96
7,3,1,2030,0.48
7,3,2,2030,0.48
7,3,3,2030,0.48
10,3,1,2030,1.83
10,3,2,2030,1.83
10,3,3,2030,1.83
13,3,1,2030,0.83
13,3,2,2030,0.83
13,3,3,2030,0.83
2,3,1,2030,2.57
2,3,2,2030,2.57
2,3,3,2030,2.57
25,3,1,2030,0.49
25,3,2,2030,0.49
25,3,3,2030,0.49
4,3,1,2030,2.85
4,3,2,2030,2.85
4,3,3,2030,2.85
12,3,1,2030,2.47
12,3,2,2030,2.47
12,3,3,2030,2.47
3,3,1,2030,2.66
3,3,2,2030,2.66
3,3,3,2030,2.66
18,3,1,2030,1.6
18,3,2,2030,1.6
18,3,3,2030,1.6
11,3,1,2030,3.54
11,3,2,2030,3.54
11,3,3,2030,3.54
5,3,1,2030,1.29
5,3,2,2030,1.29
5,3,3,2030,1.29
19,3,1,2030,0.86
19,3,2,2030,0.86
19,3,3,2030,0.86
9,3,1,2030,0.05
9,3,2,2030,0.05
9,3,3,2030,0.05
8,3,1,2030,0.79
8,3,2,2030,0.79
8,3,3,2030,0.79
14,3,1,2030,2.76
14,3,2,2030,2.76
14,3,3,2030,2.76
1,3,1,2030,3.37
1,3,2,2030,3.37
1,3,3,2030,3.37
15,3,1,2031,4.19
15,3,2,2031,4.19
15,3,3,2031,4.19
16,3,1,2031,2.16
16,3,2,2031,2.16
16,3,3,2031,2.16
20,3,1,2031,1.93
20,3,2,2031,1.93
20,3,3,2031,1.93
6,3,1,2031,1.69
6,3,2,2031,1.69
6,3,3,2031,1.69
17,3,1,2031,1.5
17,3,2,2031,1.5
17,3,3,2031,1.5
21,3,1,2031,1.43
21,3,2,2031,1.43
21,3,3,2031,1.43
23,3,1,2031,0.39
23,3,2,2031,0.39
23,3,3,2031,0.39
22,3,1,2031,2.5
22,3,2,2031,2.5
22,3,3,2031,2.5
24,3,1,2031,0.96
24,3,2,2031,0.96
24,3,3,2031,0.96
7,3,1,2031,0.48
7,3,2,2031,0.48
7,3,3,2031,0.48
10,3,1,2031,1.83
10,3,2,2031,1.83
10,3,3,2031,1.83
13,3,1,2031,0.83
13,3,2,2031,0.83
13,3,3,2031,0.83
2,3,1,2031,2.57
2,3,2,2031,2.57
2,3,3,2031,2.57
25,3,1,2031,0.49
25,3,2,2031,0.49
25,3,3,2031,0.49
4,3,1,2031,2.85
4,3,2,2031,2.85
4,3,3,2031,2.85
12,3,1,2031,2.47
12,3,2,2031,2.47
12,3,3,2031,2.47
3,3,1,2031,2.66
3,3,2,2031,2.66
3,3,3,2031,2.66
18,3,1,2031,1.6
18,3,2,2031,1.6
18,3,3,2031,1.6
11,3,1,2031,3.54
11,3,2,2031,3.54
11,3,3,2031,3.54
5,3,1,2031,1.29
5,3,2,2031,1.29
5,3,3,2031,1.29
19,3,1,2031,0.86
19,3,2,2031,0.86
19,3,3,2031,0.86
9,3,1,2031,0.05
9,3,2,2031,0.05
9,3,3,2031,0.05
8,3,1,2031,0.79
8,3,2,2031,0.79
8,3,3,2031,0.79
14,3,1,2031,2.76
14,3,2,2031,2.76
14,3,3,2031,2.76
1,3,1,2031,3.31
1,3,2,2031,3.31
1,3,3,2031,3.31
15,3,1,2032,4.19
15,3,2,2032,4.19
15,3,3,2032,4.19
16,3,1,2032,2.16
16,3,2,2032,2.16
16,3,3,2032,2.16
20,3,1,2032,1.93
20,3,2,2032,1.93
20,3,3,2032,1.93
6,3,1,2032,1.69
6,3,2,2032,1.69
6,3,3,2032,1.69
17,3,1,2032,1.5
17,3,2,2032,1.5
17,3,3,2032,1.5
21,3,1,2032,1.43
21,3,2,2032,1.43
21,3,3,2032,1.43
23,3,1,2032,0.39
23,3,2,2032,0.39
23,3,3,2032,0.39
22,3,1,2032,2.5
22,3,2,2032,2.5
22,3,3,2032,2.5
24,3,1,2032,0.96
24,3,2,2032,0.96
24,3,3,2032,0.96
7,3,1,2032,0.48
7,3,2,2032,0.48
7,3,3,2032,0.48
10,3,1,2032,1.83
10,3,2,2032,1.83
10,3,3,2032,1.83
13,3,1,2032,0.83
13,3,2,2032,0.83
13,3,3,2032,0.83
2,3,1,2032,2.57
2,3,2,2032,2.57
2,3,3,2032,2.57
25,3,1,2032,0.45
25,3,2,2032,0.45
25,3,3,2032,0.45
4,3,1,2032,2.85
4,3,2,2032,2.85
4,3,3,2032,2.85
12,3,1,2032,2.47
12,3,2,2032,2.47
12,3,3,2032,2.47
3,3,1,2032,2.66
3,3,2,2032,2.66
3,3,3,2032,2.66
18,3,1,2032,1.6
18,3,2,2032,1.6
18,3,3,2032,1.6
11,3,1,2032,3.54
11,3,2,2032,3.54
11,3,3,2032,3.54
5,3,1,2032,1.29
5,3,2,2032,1.29
5,3,3,2032,1.29
19,3,1,2032,0.86
19,3,2,2032,0.86
19,3,3,2032,0.86
9,3,1,2032,0.05
9,3,2,2032,0.05
9,3,3,2032,0.05
8,3,1,2032,0.79
8,3,2,2032,0.79
8,3,3,2032,0.79
14,3,1,2032,2.76
14,3,2,2032,2.76
14,3,3,2032,2.76
1,3,1,2032,3.31
1,3,2,2032,3.31
1,3,3,2032,3.31
15,3,1,2033,4.19
15,3,2,2033,4.19
15,3,3,2033,4.19
16,3,1,2033,2.16
16,3,2,2033,2.16
16,3,3,2033,2.16
20,3,1,2033,1.93
20,3,2,2033,1.93
20,3,3,2033,1.93
6,3,1,2033,1.69
6,3,2,2033,1.69
6,3,3,2033,1.69
17,3,1,2033,1.5
17,3,2,2033,1.5
17,3,3,2033,1.5
21,3,1,2033,1.43
21,3,2,2033,1.43
21,3,3,2033,1.43
23,3,1,2033,0.39
23,3,2,2033,0.39
23,3,3,2033,0.39
22,3,1,2033,2.5
22,3,2,2033,2.5
22,3,3,2033,2.5
24,3,1,2033,0.96
24,3,2,2033,0.96
24,3,3,2033,0.96
7,3,1,2033,0.48
7,3,2,2033,0.48
7,3,3,2033,0.48
10,3,1,2033,1.83
10,3,2,2033,1.83
10,3,3,2033,1.83
13,3,1,2033,0.83
13,3,2,2033,0.83
13,3,3,2033,0.83
2,3,1,2033,2.57
2,3,2,2033,2.57
2,3,3,2033,2.57
25,3,1,2033,0.45
25,3,2,2033,0.45
25,3,3,2033,0.45
4,3,1,2033,2.85
4,3,2,2033,2.85
4,3,3,2033,2.85
12,3,1,2033,2.47
12,3,2,2033,2.47
12,3,3,2033,2.47
3,3,1,2033,2.66
3,3,2,2033,2.66
3,3,3,2033,2.66
18,3,1,2033,1.6
18,3,2,2033,1.6
18,3,3,2033,1.6
11,3,1,2033,3.54
11,3,2,2033,3.54
11,3,3,2033,3.54
5,3,1,2033,1.29
5,3,2,2033,1.29
5,3,3,2033,1.29
19,3,1,2033,0.86
19,3,2,2033,0.86
19,3,3,2033,0.86
9,3,1,2033,0.05
9,3,2,2033,0.05
9,3,3,2033,0.05
8,3,1,2033,0.79
8,3,2,2033,0.79
8,3,3,2033,0.79
14,3,1,2033,2.76
14,3,2,2033,2.76
14,3,3,2033,2.76
1,3,1,2033,3.31
1,3,2,2033,3.31
1,3,3,2033,3.31
15,3,1,2034,4.19
15,3,2,2034,4.19
15,3,3,2034,4.19
16,3,1,2034,2.16
16,3,2,2034,2.16
16,3,3,2034,2.16
20,3,1,2034,1.93
20,3,2,2034,1.93
20,3,3,2034,1.93
6,3,1,2034,1.69
6,3,2,2034,1.69
6,3,3,2034,1.69
17,3,1,2034,1.5
17,3,2,2034,1.5
17,3,3,2034,1.5
21,3,1,2034,1.43
21,3,2,2034,1.43
21,3,3,2034,1.43
23,3,1,2034,0.39
23,3,2,2034,0.39
23,3,3,2034,0.39
22,3,1,2034,2.5
22,3,2,2034,2.5
22,3,3,2034,2.5
24,3,1,2034,0.96
24,3,2,2034,0.96
24,3,3,2034,0.96
7,3,1,2034,0.48
7,3,2,2034,0.48
7,3,3,2034,0.48
10,3,1,2034,1.83
10,3,2,2034,1.83
10,3,3,2034,1.83
13,3,1,2034,0.83
13,3,2,2034,0.83
13,3,3,2034,0.83
2,3,1,2034,2.57
2,3,2,2034,2.57
2,3,3,2034,2.57
25,3,1,2034,0.45
25,3,2,2034,0.45
25,3,3,2034,0.45
4,3,1,2034,2.85
4,3,2,2034,2.85
4,3,3,2034,2.85
12,3,1,2034,2.47
12,3,2,2034,2.47
12,3,3,2034,2.47
3,3,1,2034,2.66
3,3,2,2034,2.66
3,3,3,2034,2.66
18,3,1,2034,1.6
18,3,2,2034,1.6
18,3,3,2034,1.6
11,3,1,2034,3.54
11,3,2,2034,3.54
11,3,3,2034,3.54
5,3,1,2034,1.29
5,3,2,2034,1.29
5,3,3,2034,1.29
19,3,1,2034,0.86
19,3,2,2034,0.86
19,3,3,2034,0.86
9,3,1,2034,0.05
9,3,2,2034,0.05
9,3,3,2034,0.05
8,3,1,2034,0.79
8,3,2,2034,0.79
8,3,3,2034,0.79
14,3,1,2034,2.76
14,3,2,2034,2.76
14,3,3,2034,2.76
1,3,1,2034,3.31
1,3,2,2034,3.31
1,3,3,2034,3.31
15,3,1,2035,4.19
15,3,2,2035,4.19
15,3,3,2035,4.19
16,3,1,2035,2.16
16,3,2,2035,2.16
16,3,3,2035,2.16
20,3,1,2035,1.93
20,3,2,2035,1.93
20,3,3,2035,1.93
6,3,1,2035,1.69
6,3,2,2035,1.69
6,3,3,2035,1.69
17,3,1,2035,1.5
17,3,2,2035,1.5
17,3,3,2035,1.5
21,3,1,2035,1.43
21,3,2,2035,1.43
21,3,3,2035,1.43
23,3,1,2035,0.37
23,3,2,2035,0.37
23,3,3,2035,0.37
22,3,1,2035,2.5
22,3,2,2035,2.5
22,3,3,2035,2.5
24,3,1,2035,0.96
24,3,2,2035,0.96
24,3,3,2035,0.96
7,3,1,2035,0.48
7,3,2,2035,0.48
7,3,3,2035,0.48
10,3,1,2035,1.83
10,3,2,2035,1.83
10,3,3,2035,1.83
13,3,1,2035,0.83
13,3,2,2035,0.83
13,3,3,2035,0.83
2,3,1,2035,2.57
2,3,2,2035,2.57
2,3,3,2035,2.57
25,3,1,2035,0.45
25,3,2,2035,0.45
25,3,3,2035,0.45
4,3,1,2035,2.85
4,3,2,2035,2.85
4,3,3,2035,2.85
12,3,1,2035,2.47
12,3,2,2035,2.47
12,3,3,2035,2.47
3,3,1,2035,2.66
3,3,2,2035,2.66
3,3,3,2035,2.66
18,3,1,2035,1.54
18,3,2,2035,1.54
18,3,3,2035,1.54
11,3,1,2035,3.54
11,3,2,2035,3.54
11,3,3,2035,3.54
5,3,1,2035,1.29
5,3,2,2035,1.29
5,3,3,2035,1.29
19,3,1,2035,0.86
19,3,2,2035,0.86
19,3,3,2035,0.86
9,3,1,2035,0.05
9,3,2,2035,0.05
9,3,3,2035,0.05
8,3,1,2035,0.79
8,3,2,2035,0.79
8,3,3,2035,0.79
14,3,1,2035,2.76
14,3,2,2035,2.76
14,3,3,2035,2.76
1,3,1,2035,3.31
1,3,2,2035,3.31
1,3,3,2035,3.31
15,3,1,2036,4.19
15,3,2,2036,4.19
15,3,3,2036,4.19
16,3,1,2036,2.16
16,3,2,2036,2.16
16,3,3,2036,2.16
20,3,1,2036,1.93
20,3,2,2036,1.93
20,3,3,2036,1.93
6,3,1,2036,1.69
6,3,2,2036,1.69
6,3,3,2036,1.69
17,3,1,2036,1.5
17,3,2,2036,1.5
17,3,3,2036,1.5
21,3,1,2036,1.43
21,3,2,2036,1.43
21,3,3,2036,1.43
23,3,1,2036,0.37
23,3,2,2036,0.37
23,3,3,2036,0.37
22,3,1,2036,2.5
22,3,2,2036,2.5
22,3,3,2036,2.5
24,3,1,2036,0.96
24,3,2,2036,0.96
24,3,3,2036,0.96
7,3,1,2036,0.48
7,3,2,2036,0.48
7,3,3,2036,0.48
10,3,1,2036,1.83
10,3,2,2036,1.83
10,3,3,2036,1.83
13,3,1,2036,0.83
13,3,2,2036,0.83
13,3,3,2036,0.83
2,3,1,2036,2.57
2,3,2,2036,2.57
2,3,3,2036,2.57
25,3,1,2036,0.45
25,3,2,2036,0.45
25,3,3,2036,0.45
4,3,1,2036,2.85
4,3,2,2036,2.85
4,3,3,2036,2.85
12,3,1,2036,2.47
12,3,2,2036,2.47
12,3,3,2036,2.47
3,3,1,2036,2.66
3,3,2,2036,2.66
3,3,3,2036,2.66
18,3,1,2036,1.54
18,3,2,2036,1.54
18,3,3,2036,1.54
11,3,1,2036,3.54
11,3,2,2036,3.54
11,3,3,2036,3.54
5,3,1,2036,1.29
5,3,2,2036,1.29
5,3,3,2036,1.29
19,3,1,2036,0.86
19,3,2,2036,0.86
19,3,3,2036,0.86
9,3,1,2036,0.05
9,3,2,2036,0.05
9,3,3,2036,0.05
8,3,1,2036,0.79
8,3,2,2036,0.79
8,3,3,2036,0.79
14,3,1,2036,2.76
14,3,2,2036,2.76
14,3,3,2036,2.76
1,3,1,2036,3.31
1,3,2,2036,3.31
1,3,3,2036,3.31
15,3,1,2037,4.19
15,3,2,2037,4.19
15,3,3,2037,4.19
16,3,1,2037,2.16
16,3,2,2037,2.16
16,3,3,2037,2.16
20,3,1,2037,1.93
20,3,2,2037,1.93
20,3,3,2037,1.93
6,3,1,2037,1.69
6,3,2,2037,1.69
6,3,3,2037,1.69
17,3,1,2037,1.5
17,3,2,2037,1.5
17,3,3,2037,1.5
21,3,1,2037,1.43
21,3,2,2037,1.43
21,3,3,2037,1.43
23,3,1,2037,0.37
23,3,2,2037,0.37
23,3,3,2037,0.37
22,3,1,2037,2.5
22,3,2,2037,2.5
22,3,3,2037,2.5
24,3,1,2037,0.96
24,3,2,2037,0.96
24,3,3,2037,0.96
7,3,1,2037,0.48
7,3,2,2037,0.48
7,3,3,2037,0.48
10,3,1,2037,1.83
10,3,2,2037,1.83
10,3,3,2037,1.83
13,3,1,2037,0.83
13,3,2,2037,0.83
13,3,3,2037,0.83
2,3,1,2037,2.57
2,3,2,2037,2.57
2,3,3,2037,2.57
25,3,1,2037,0.45
25,3,2,2037,0.45
25,3,3,2037,0.45
4,3,1,2037,2.85
4,3,2,2037,2.85
4,3,3,2037,2.85
12,3,1,2037,2.47
12,3,2,2037,2.47
12,3,3,2037,2.47
3,3,1,2037,2.66
3,3,2,2037,2.66
