region,tech,year,step,CapCost
25,8,2041,1,1888000
25,8,2042,1,1829000
25,8,2043,1,1770000
25,8,2044,1,1711000
25,8,2045,1,1652000
25,8,2046,1,1593000
25,8,2047,1,1534000
25,8,2048,1,1475000
25,8,2049,1,1416000
25,8,2050,1,1357000
25,14,2023,1,1344000
25,14,2024,1,1317120
25,14,2025,1,1290240
25,14,2026,1,1263360
25,14,2027,1,1236480
25,14,2028,1,1209600
25,14,2029,1,1182720
25,14,2030,1,1155840
25,14,2031,1,1128960
25,14,2032,1,1102080
25,14,2033,1,1075200
25,14,2034,1,1048320
25,14,2035,1,1021440
25,14,2036,1,994560
25,14,2037,1,967680
25,14,2038,1,940800
25,14,2039,1,913920
25,14,2040,1,887040
25,14,2041,1,860160
25,14,2042,1,833280
25,14,2043,1,806400
25,14,2044,1,779520
25,14,2045,1,752640
25,14,2046,1,725760
25,14,2047,1,698880
25,14,2048,1,672000
25,14,2049,1,645120
25,14,2050,1,618240
25,15,2023,1,1361000
25,15,2024,1,1333780
25,15,2025,1,1306560
25,15,2026,1,1279340
25,15,2027,1,1252120
25,15,2028,1,1224900
25,15,2029,1,1197680
25,15,2030,1,1170460
25,15,2031,1,1143240
25,15,2032,1,1116020
25,15,2033,1,1088800
25,15,2034,1,1061580
25,15,2035,1,1034360
25,15,2036,1,1007140
25,15,2037,1,979920
25,15,2038,1,952700
25,15,2039,1,925480
25,15,2040,1,898260
25,15,2041,1,871040
25,15,2042,1,843820
25,15,2043,1,816600
25,15,2044,1,789380
25,15,2045,1,762160
25,15,2046,1,734940
25,15,2047,1,707720
25,15,2048,1,680500
25,15,2049,1,653280
25,15,2050,1,626060
